dbms,filenr,sentence,KeySentence,Context,Parameter,Formula,Condition
pg,6,Menu BlogeBooksCase StudiesWebinarsROI CalculatorTechnical DocumentationSupportIdeas Portal,,,,,
pg,6,Menu DocumentationSupportIdeas Portal Login,,,,,
pg,6,Start Free Trial,,,,,
pg,6,Product Features OverviewApplication Performance ManagementCentralized LoggingFull Transaction Tracing,,,,,
pg,6,Menu OverviewApplication Performance ManagementCentralized LoggingFull Transaction Tracing Error TrackingApplication & Server MonitoringReal User MonitoringDeployment Tracking,,,,,
pg,6,"Menu Error TrackingApplication & Server MonitoringReal User MonitoringDeployment TrackingTry Our Code ProfilerWant to write better code? Check our free transaction tracing tool, Prefix!",,,,,
pg,6,Features OverviewApplication Performance ManagementCentralized LoggingFull Transaction TracingError TrackingApplication & Server MonitoringReal User MonitoringDeployment Tracking,,,,,
pg,6,"Menu OverviewApplication Performance ManagementCentralized LoggingFull Transaction TracingError TrackingApplication & Server MonitoringReal User MonitoringDeployment TrackingTry Our Code ProfilerWant to write better code? Check our free transaction tracing tool, Prefix! PricingSolutions By Role For DevelopersFor DevOps",,,,,
pg,6,Menu For DevelopersFor DevOpsBy Technology Azure MonitoringAWS MonitoringCompatibility,,,,,
pg,6,Menu Azure MonitoringAWS MonitoringCompatibilityBy Language,,,,,
pg,6,ETJavaPHPNode,,,,,
pg,6,jsRubyPython,,,,,
pg,6,Menu,,,,,
pg,6,ETJavaPHPNode,,,,,
pg,6,jsRubyPython,,,,,
pg,6,By Role For DevelopersFor DevOps,,,,,
pg,6,Menu For DevelopersFor DevOpsBy Technology Azure MonitoringAWS MonitoringCompatibility,,,,,
pg,6,Menu Azure MonitoringAWS MonitoringCompatibilityBy Language,,,,,
pg,6,ETJavaPHPNode,,,,,
pg,6,jsRubyPython,,,,,
pg,6,Menu,,,,,
pg,6,ETJavaPHPNode,,,,,
pg,6,jsRubyPython Learn Resources BlogeBooksCase StudiesWebinarsROI Calculator,,,,,
pg,6,Menu BlogeBooksCase StudiesWebinarsROI CalculatorTechnical DocumentationSupportIdeas Portal,,,,,
pg,6,Menu DocumentationSupportIdeas Portal,,,,,
pg,6,Resources BlogeBooksCase StudiesWebinarsROI Calculator,,,,,
pg,6,Menu BlogeBooksCase StudiesWebinarsROI CalculatorTechnical DocumentationSupportIdeas Portal,,,,,
pg,6,Menu DocumentationSupportIdeas Portal Login,,,,,
pg,6,"PostgreSQL Performance Tuning Tutorial Lou Bichard November 6, 2018 Developer Tips, Tricks & Resources",,,,,
pg,6,Setting up the database correctly is just the first step in PostgreSQL performance tuning,,,,,
pg,6,"With every table you add and every query you run, your databases will require maintenance and updates to ensure ideal PostgreSQL optimization",,,,,
pg,6,"PostgreSQL optimization is pretty straight-forward, however, there are some things that it needs to know from you, the database admin, in order to run effectively",,,,,
pg,6,"When it comes to PostgreSQL performance tuning an application, one rule applies: don’t optimize early",,,,,
pg,6,Start first by implementing your database and schema,,,,,
pg,6,"Then when you’ve got your optimal setup, you can start to monitor your SQL queries with tools like Retrace",,,,,
pg,6,This is important because PostgreSQL performance tuning is all about trade-offs,,,,,
pg,6,You might accept a slow-running query in one part of your application that isn’t used so often in order to get a lightning-fast response time on a frequently performed query,,,,,
pg,6,"Download your free, two week trial of Retrace today",,,,,
pg,6,Today I’m going to walk you through some different PostgreSQL optimizations,,,,,
pg,6,"First, we’ll go through some of the basic setup options available:Hardware updates—Changes you can make to the physical serverConfiguration—Modifications to the out-of-the-box PostgreSQL configurationVacuuming—Ways in which vacuum settings can improve performanceOnce your system is set up, we’ll see how you can analyze and improve your schema:Analyze your query performance—How to analyze individual queriesAnalyze your logs—How to get information out of your system for analysisIndex for query performance—How adding indexes helps the database to optimize its query plan",,,,,
pg,6,"Tip: Find application errors and performance problems instantly with Stackify RetraceTroubleshooting and optimizing your code is easy with integrated errors, logs and code level performance insights",,,,,
pg,6,,,,,,
pg,6,"Part 1: Best Practices and SetupIn the first part of this article, we’re going to go through how you can alter your basic setup for faster PostgreSQL performance",,,,,
pg,6,"In part 2, I’ll cover how to optimize your system specifics, such as query optimizations",,,,,
pg,6,Let’s get to it!Beefing up your PostgreSQL hardwareThe obvious place to start when it comes to optimizing PostgreSQL performance is looking at the hardware of the system itself,,,,,
pg,6,"Some of the most important factors to your database are the available memory, CPU and disk space, and performance",,,,,
pg,6,"When it comes to hardware updates, you should consider the following:Updating your memory",,,,,
pg,6,Memory is what your system uses to effectively cache data it needs often,,,,,
pg,6,It’s important to keep memory in mind when you’re optimizing your queries later,,,,,
pg,6,"The bigger your cache, the less your database will need to go out to disk—which can be painful for performance",,,,,
pg,6,PostgreSQL tries to hold the most frequently accessed data in memory to make performance improvements based on how your queries are performed and the configuration that you give it,,,,,
pg,6,But we’ll return to memory-based performance optimization later,,,,,
pg,6,Separating the application from the database,,,,,
pg,6,"On the note of increasing memory, if you’re running your database application on the same server as your application, you may want to consider isolating it",,,,,
pg,6,It’ll be difficult to truly analyze and improve your database performance if a separate component is affecting your metrics and environment,,,,,
pg,6,"Database configuration: The what, why, and howSource: pixcove",,,,,
pg,6,comPostgreSQL comes with a set of default configurations,,,,,
pg,6,This default configuration is set up for compatibility and is essentially a best guess that tries to suit all possible use cases of PostgreSQL,,,,,
pg,6,"Luckily for you, that means there are some potential quick wins if you start to tweak the default configuration",,,,,
pg,6,"Before we dive in and go through some of the most common configuration optimizations you can make, it’s worth pointing out that there are several PostgreSQL performance tuning tools available—such as PGTune—that try to do some of this configuration legwork for you",,,,,
pg,6,"Their effectiveness varies, but it might be worth experimenting to the delta between the output of these tools and your current database configuration",,,,,
pg,6,Database configurations in PostgreSQL are made directly in the configuration file (postgresql,,,,,
pg,6,"conf), or through running an ALTER SYSTEM command",,,,,
pg,6,"If you want to see all the current configurations of your database now, simply run the SHOW command as follows:SHOW ALLThis command will list out all of the existing configuration and their settings",,,,,
pg,6,"It’s also important to note that different configurations will apply only in certain conditions, such as a database restart",,,,,
pg,6,Some configuration changes will require a server restart; others will require a reload of the configuration,,,,,
pg,6,"When you’ve made configuration changes to your database, you can see details such as whether a restart is required for your configuration update by running the following command:SELECT * FROM pg_settings WHERE pending_restart = true;PostgreSQL performance tuning configuration changesYou will probably want to modify a lot of different configurations to get the most out of your PostgreSQL database",,,,,
pg,6,Let’s go through some of the main configurations that you can change to get more performance from your system,,,,,
pg,6,max_connectionsConnections are how your applications communicate with your database,,,,,
pg,6,Each connection will require some communication chatter and setup in order to establish,,,,,
pg,6,"However, once established, queries can be sent down the wire to your database",,,,,
pg,6,"Your PostgreSQL database will come with a default number of connections, which you can alter",,,,,
pg,6,"You want to make sure that your applications aren’t unnecessarily connecting, as this can be costly and can impact performance",,,,,
pg,6,"Memory allocations are performed on a per-connection basis, so you’ll want to balance between allocating memory and the number of connections",,,,,
pg,6,checkpoint_segmentsA checkpoint is a periodic action that stores information about your system,,,,,
pg,6,"By default, a checkpoint will run after a number of segments, but depending on your system, you may want to increase this value",,,,,
pg,6,"We’ll talk later in the article about how you can log out your checkpoint data, but checkpoint configuration is important because it can be quite an expensive operation",,,,,
pg,6,"It’s often thought that the default configuration is too aggressive and performs checkpoints too often, so you might want to increase this value to make checkpoints less frequent",,,,,
pg,6,"work_memAs I mentioned earlier, memory allocation and management is a big part of PostgreSQL performance tuning",,,,,
pg,6,"If your system is doing a lot of complex sorts, increasing the sort memory can help the database optimize its configuration for your setup",,,,,
pg,6,"This allows PostgreSQL to cache more data in memory while it performs its sorting, as opposed to making expensive calls to the disk",,,,,
pg,6,random_page_costThis setting essentially is the amount of time that your optimizer should spend reading memory before reaching out to your disk,,,,,
pg,6,"You should alter this setting only when you’ve done other plan-based optimizations that we’ll cover soon, such as vacuuming, indexing, or altering your queries and schema",,,,,
pg,6,"These are just some of the optimizations you can make for database configurations, but there are plenty more",,,,,
pg,6,"Now that you know how to tweak your database setup, let’s look at another area for investigation: vacuuming",,,,,
pg,6,Use vacuuming to avoid bloatThe next area we’re looking at is vacuuming,,,,,
pg,6,A vacuum is a scan that marks tuples as no longer needed so that they can be overwritten,,,,,
pg,6,Failure to do this can mean that you have dead tuples lingering in your system,,,,,
pg,6,These dead tuples are often called bloat,,,,,
pg,6,"Bloat originates mostly from records that are being deleted, updated, or inserted",,,,,
pg,6,"PostgreSQL sets up vacuuming by default, but just as you can configure other settings, you can also set your vacuuming settings",,,,,
pg,6,You can even set vacuuming settings on a per-table basis for more fine-grained optimization,,,,,
pg,6,"To perform a vacuum, you simply run the command:VACUUMIf you want to see the history of previously run vacuums, you can do so by executing the following:SELECT * FROM pg_stat_user_tablesGenerally speaking, regular vacuuming can’t be done enough",,,,,
pg,6,More frequent vacuuming keeps bloat to a minimum and ensures that database performance stays high,,,,,
pg,6,"Although autovacuuming is already set up, you might want to alter the settings to be more aggressive",,,,,
pg,6,Part 2: Analyzing PostgreSQL PerformanceUpfront system configuration will have a limit on PostgreSQL performance increases,,,,,
pg,6,"Although you can do some configuration upfront, a lot of your configuration decisions will be driven by the data and analysis you have of your system",,,,,
pg,6,"You’ll want to optimize how it’s set up, know how it’s being queried, and optimize based on these use cases",,,,,
pg,6,PostgreSQL and the community give us some handy tools for making these optimizations,,,,,
pg,6,"Update Postgres algorithm data with ANALYZEBefore we continue, it’s important to understand the life cycle of a query",,,,,
pg,6,The life cycle is what happens from an initial request to the database right up to the response it sends,,,,,
pg,6,PostgreSQL doesn’t just dip its hand into a big bag of memory,,,,,
pg,6,"When you have a lot of data, crude fetching of your data can lead to performance drops",,,,,
pg,6,"If you’re scanning your database sequentially (often called a table scan) for your data, your performance will scale linearly— more rows, slower performance",,,,,
pg,6,But we can do better than that,,,,,
pg,6,"So what is the life cycle of a query? Initially, there is a transmission of the query string to PostgreSQL",,,,,
pg,6,The query string is then parsed and a plan is created,,,,,
pg,6,Plans are really important,,,,,
pg,6,Plans are the steps that PostgreSQL is going to take to find requested data,,,,,
pg,6,"How you set up your database configuration, your schema, and your indexes (more on indexes soon) will all affect how performant these plans are",,,,,
pg,6,"So, it’ll be important that we understand plans and how to optimize them",,,,,
pg,6,"Finally, the database will perform the plan and retrieve the data",,,,,
pg,6,A discrepancy can occur between the database plan that PostgreSQL intends to use to get your data and the way it actually fetches your data,,,,,
pg,6,This is because PostgreSQL bases its plan on infrequently updated metrics and statistics,,,,,
pg,6,Some data has to be updated periodically so that the statistics used for the plans are up to date,,,,,
pg,6,This is where ANALYZE comes in,,,,,
pg,6,Running the ANALYZE command updates these statistics so that Postgres has a fresh set of data about how to create its plans,,,,,
pg,6,"So, if you’re updating the tables or schema or adding indexes, remember to run an ANALYZE command after so the changes will take effect",,,,,
pg,6,Deeply understand your query performanceOne of the next obvious areas to go to is query optimization,,,,,
pg,6,"The queries that you are running might be inefficient for many reasons, so we’ll need a way to understand what’s going on with these queries—which is where the EXPLAIN command comes in",,,,,
pg,6,EXPLAIN gives you a precise breakdown of how PostgreSQL will execute your query,,,,,
pg,6,"The plan is based on statistics about the table, and it takes into account things like database indexes to find the most efficient path to your data",,,,,
pg,6,But EXPLAIN will only guess and give you a plan that it thinks it will execute,,,,,
pg,6,"You can run EXPLAIN ANALYZE to get not only the information about the predicted plan, but also an update on how the query performed",,,,,
pg,6,"When you’ve got the plan that the database is trying to perform, you can then begin to analyze it",,,,,
pg,6,"Several tools exist to make life easier, such as PEV, which allows you to visualize and understand the output of your EXPLAIN command",,,,,
pg,6,Logs as a source of high-quality PostgreSQL performance tuning dataLet’s assume that you have a running database and you’re looking to debug slow performance in the application,,,,,
pg,6,One way you’ll want to do this is through logs,,,,,
pg,6,Logs are short information statements that the application leaves behind when it performs an action,,,,,
pg,6,You can then gather up these actions and analyze them in a log management tool like Retrace to get a picture of how the system is behaving,,,,,
pg,6,"By default, your application doesn’t log all data",,,,,
pg,6,This is because increases in logging also have an effect on database performance,,,,,
pg,6,"So, while we go through how you can change log settings to analyze performance, remember that the log settings themselves can actually affect performance",,,,,
pg,6,"Logs are emitted to a file in your system, depending on your configuration",,,,,
pg,6,"When you’ve found where your logs are at, you can use a tool such as Retrace to analyze these logs",,,,,
pg,6,"Retrace will tell you stats such as the most frequently run queries, how long the queries take on average, and so on",,,,,
pg,6,These aggregate metrics can give you a better understanding of where you may have performance bottlenecks within your system,,,,,
pg,6,"So, now that we see how great logs are for understanding system performance, how do we go about setting them up or changing them?log_line_prefixThis is the format of your database logs",,,,,
pg,6,"For tools like PGBadger, they’ll need rich data and will also need to know the data format",,,,,
pg,6,Your log line prefix tells PostgreSQL what format to emit its log data in,,,,,
pg,6,"If you want to do any meaningful log analysis, you’ll need to set this value to be compatible with the tooling you are using to analyze your logs",,,,,
pg,6,log_statementThis is the logging level you’re operating at,,,,,
pg,6,Log levels usually refer to the level of detail you want in your logs,,,,,
pg,6,"For instance, do you want absolutely all logs, or only logs of a certain critical type? log_statement has a few different settings, including:ddl, which logs only structural changes to the databasemod, which logs modifications to existing data (basically everything except SELECT)all, which logs … everythinglog_checkpointsAs we discussed in the configuration settings, checkpoints in PostgreSQL are periodic actions that store data about your system",,,,,
pg,6,"These log checkpoints can, if excessive, lead to performance degradations",,,,,
pg,6,"If you suspect this might be the case, by enabling log checkpoints you’ll be able to see rich data about those checkpoints, such as how often they’re running and what could be triggering them",,,,,
pg,6,logging_connectionYou also might want to know information about connections,,,,,
pg,6,"If you’ve only got one application connecting to your database, but you’re seeing many concurrent connections, something could be wrong",,,,,
pg,6,Too many connections flooding your database could also mean that requests are failing to reach the database and could be affecting your application’s end users,,,,,
pg,6,"Now that we’ve got lots of data about our system, what tools do we have for improving the structure of our system to be more performant?Faster queries with database indexesIn a world without indexes, every request to the database would lead to a full scan of the entirety of the table to find the relevant results",,,,,
pg,6,"With a large data set, this can be extremely slow—and that’s where database indexing comes in",,,,,
pg,6,"Just as in a book, indexes give information to your database engine about roughly where in the system the data you’re looking for lives",,,,,
pg,6,"To index our system properly, we need an understanding of our data and how we’re trying to access it",,,,,
pg,6,"Which is why it’s important we have observability and monitoring tools, like Retrace setup to help us",,,,,
pg,6,"Indexes don’t come for free, however; if you updated the content of a book, you’ll have to update the index each time you make a change to the content",,,,,
pg,6,PostgreSQL has a few different types of index,,,,,
pg,6,The difference between these is that they all use a different algorithm,,,,,
pg,6,"The indexes available are B-tree (the default index), Hash, GiST, SP-GiST, and GIN",,,,,
pg,6,PostgreSQL will create implicit indexes when you create a primary key or a unique key constraint,,,,,
pg,6,"However, you will have to add the rest of your indexes manually",,,,,
pg,6,"The basic syntax for an INDEX is:CREATE INDEX index_name ON table_name;However, you shouldn’t use an index in some use cases—for example, when the overhead of using the index exceeds the benefit from the algorithm, such as on a small table",,,,,
pg,6,But tables that have large batch updates performed might also see performance issues,,,,,
pg,6,"It may make sense to remove indexes on these tables temporarily while it’s updating, before restoring indexes",,,,,
pg,6,"There you have it: lightning-fast PostgreSQL performance tuningHopefully, that gives you an understanding of how to start PostgreSQL performance tuning your database",,,,,
pg,6,"Now you should be able to analyze your queries with EXPLAIN, pull out your logs for further insight, and modify your indexes for faster performance",,,,,
pg,6,"Plus, you should be able to tweak your database configuration to match use so you can get the most out of it",,,,,
pg,6,"Just remember, tuning your database will take time and practice",,,,,
pg,6,So be patient and stay curious to find out more about your system to get the best performance results,,,,,
pg,6,"About the Author Latest PostsAbout Lou BichardLou Bichard is a JavaScript full stack engineer with a passion for culture, approach, and delivery",,,,,
pg,6,He believes the best products emerge from high performing teams and practices,,,,,
pg,6,"Lou is a fan and advocate of old-school lean and systems thinking, XP, continuous delivery, and DevOps",,,,,
pg,6,"Flamegraph: How to Visualize Stack Traces and Performance - July 3, 2019Docker Performance Improvement: Tips and Tricks - April 4, 2019Node",,,,,
pg,6,"js Performance Testing and Tuning - January 11, 2019Winston Logger Ultimate Tutorial: Best Practices, Resources, and Tips - December 31, 2018Node",,,,,
pg,6,"js Module Exports – Demystified - December 27, 2018",,,,,
pg,6,a-Retraceapplication performanceDeveloperloggingmonitoringSQL,,,,,
pg,6,Search Stackify Search Topics/KeywordsASP,,,,,
pg,6,NETProduct Updates,,,,,
pg,6,NET CoreApp MonitoringJavaApp Performance TipsAzureError HandlingAWSLogging TipsCloudDevOpsPopular Posts How to Troubleshoot IIS Worker Process (w3wp) High CPU Usage How to Monitor IIS Performance: From the Basics to Advanced IIS Performance Monitoring SQL Performance Tuning: 7 Practical Tips for Developers Looking for New Relic Alternatives & Competitors? Learn Why Developers Pick Retrace 5 Awesome Retrace Logging & Error Tracking FeaturesRecent Posts Site Performance Monitoring Best Practices How To Load Test Your PHP Website Best website load testing services How to Monitor a Windows Process Best 5 Tools for Node,,,,,
pg,6,js Monitoring,,,,,
pg,6,Get In Touch,,,,,
pg,6,Contact UsRequest a DemoStart Free Trial,,,,,
pg,6,"Menu Contact UsRequest a DemoStart Free TrialPO Box 2159Mission, KS 66201816-888-5055",,,,,
pg,6,Facebook,,,,,
pg,6,Twitter,,,,,
pg,6,Youtube,,,,,
pg,6,Linkedin,,,,,
pg,6,Products,,,,,
pg,6,RetracePrefixStackify Hidden Menu Item,,,,,
pg,6,NET MonitoringJava MonitoringPHP MonitoringNode,,,,,
pg,6,js MonitoringRuby MonitoringPython MonitoringRetrace vs New RelicRetrace vs Application Insights,,,,,
pg,6,Menu RetracePrefixStackify Hidden Menu Item,,,,,
pg,6,NET MonitoringJava MonitoringPHP MonitoringNode,,,,,
pg,6,js MonitoringRuby MonitoringPython MonitoringRetrace vs New RelicRetrace vs Application InsightsSolutions,,,,,
pg,6,Application Performance ManagementCentralized LoggingCode ProfilingError TrackingApplication & Server MonitoringReal User MonitoringStackify Hidden Menu ItemFor DevelopersFor DevOps,,,,,
pg,6,Menu Application Performance ManagementCentralized LoggingCode ProfilingError TrackingApplication & Server MonitoringReal User MonitoringStackify Hidden Menu ItemFor DevelopersFor DevOpsResources,,,,,
pg,6,What is APM?PricingCase StudiesBlogDocumentationFree eBooksFree WebinarsVideosIdeas PortalROI CalculatorSupport,,,,,
pg,6,Menu What is APM?PricingCase StudiesBlogDocumentationFree eBooksFree WebinarsVideosIdeas PortalROI CalculatorSupportCompany,,,,,
pg,6,About UsNewsCareersGDPRSecurity InformationTerms & ConditionsPrivacy PolicySitemap,,,,,
pg,6,"Menu About UsNewsCareersGDPRSecurity InformationTerms & ConditionsPrivacy PolicySitemapPO Box 2159Mission, KS 66201816-888-5055",,,,,
pg,6,Facebook,,,,,
pg,6,Twitter,,,,,
pg,6,Youtube,,,,,
pg,6,Linkedin,,,,,
pg,6,© 2020 Stackify,,,,,
pg,6,Monitor SQL queries with Retrace’s lightweight code profiling View detailed snapshots of what your code is doing and how long it takesTrack every SQL query executed by your codeTrack the usage and performance anywhere your code makes HTTP Requests,,,,,
pg,6,Start Your Free Trial Now,,,,,
pg,7,Tuning PostgreSQL Database Parameters to Optimize Performance,,,,,
pg,7,Percona LiveAbout UsContact Us,,,,,
pg,7,Services,,,,,
pg,7,Support,,,,,
pg,7,MySQL Support,,,,,
pg,7,MongoDB Support,,,,,
pg,7,MariaDB Support,,,,,
pg,7,PostgreSQL Support,,,,,
pg,7,DBaaS Support,,,,,
pg,7,High Availability Support,,,,,
pg,7,Flexible Pricing,,,,,
pg,7,Support Tiers,,,,,
pg,7,Technical Account Managers,,,,,
pg,7,Managed Services,,,,,
pg,7,Percona Managed Database Services,,,,,
pg,7,Percona Advanced Managed Database Service,,,,,
pg,7,Consulting,,,,,
pg,7,Percona Cloud Cover,,,,,
pg,7,Percona Open Source Advance,,,,,
pg,7,Percona and Microsoft Azure Partnership,,,,,
pg,7,Policies,,,,,
pg,7,Training,,,,,
pg,7,Products,,,,,
pg,7,MySQL Database Software,,,,,
pg,7,Percona Distribution for MySQL,,,,,
pg,7,Percona Server for MySQL,,,,,
pg,7,Percona XtraDB Cluster,,,,,
pg,7,Percona XtraBackup,,,,,
pg,7,MongoDB Database Software,,,,,
pg,7,Percona Distribution for MongoDB,,,,,
pg,7,Percona Server for MongoDB,,,,,
pg,7,Percona Backup for MongoDB,,,,,
pg,7,PostgreSQL Database Software,,,,,
pg,7,Percona Monitoring and Management,,,,,
pg,7,Percona Kubernetes Operators,,,,,
pg,7,Open Source Database Tools,,,,,
pg,7,Percona Toolkit,,,,,
pg,7,Percona DBaaS Command Line Tool,,,,,
pg,7,Solutions,,,,,
pg,7,Eliminate Vendor Lock-In,,,,,
pg,7,Embrace the Cloud,,,,,
pg,7,Optimize Database Performance,,,,,
pg,7,Reduce Costs and Complexity,,,,,
pg,7,Resources,,,,,
pg,7,Calculators,,,,,
pg,7,Solution Briefs,,,,,
pg,7,White Papers,,,,,
pg,7,Webinars,,,,,
pg,7,Datasheets,,,,,
pg,7,Case Studies,,,,,
pg,7,Ebooks,,,,,
pg,7,Videos,,,,,
pg,7,Technical Presentations,,,,,
pg,7,About,,,,,
pg,7,About Percona,,,,,
pg,7,Contact Us,,,,,
pg,7,Customers,,,,,
pg,7,Careers,,,,,
pg,7,In The News,,,,,
pg,7,Percona Live,,,,,
pg,7,Events,,,,,
pg,7,Survey,,,,,
pg,7,Community,,,,,
pg,7,Forums,,,,,
pg,7,Community Blog,,,,,
pg,7,PMM Community Contributions,,,,,
pg,7,Tuning PostgreSQL Database Parameters to Optimize Performance,,,,,
pg,7,Back to the Homepage 31 Aug 2018 Ibrar Ahmed2019-08-07T09:11:09-04:00 By Ibrar Ahmed,,,,,
pg,7,"Insight for DBAs, Open Source, PostgreSQL",,,,,
pg,7,"database performance, parameters, PostgreSQL, PostgreSQL Performance Tuning",,,,,
pg,7,"4 CommentsOut of the box, the default PostgreSQL configuration is not tuned for any particular workload",,,,,
pg,7,"Default values are set to ensure that PostgreSQL runs everywhere, with the least resources it can consume and so that it doesn’t cause any vulnerabilities",,,,,
pg,7,It has default settings for all of the database parameters,,,,,
pg,7,It is primarily the responsibility of the database administrator or developer to tune PostgreSQL according to their system’s workload,,,,,
pg,7,"In this blog, we will establish basic guidelines for setting PostgreSQL database parameters to improve database performance according to workload",,,,,
pg,7,"Bear in mind that while optimizing PostgreSQL server configuration improves performance, a database developer must also be diligent when writing queries for the application",,,,,
pg,7,"If queries perform full table scans where an index could be used or perform heavy joins or expensive aggregate operations, then the system can still perform poorly even if the database parameters are tuned",,,,,
pg,7,It is important to pay attention to performance when writing database queries,,,,,
pg,7,"Nevertheless, database parameters are very important too, so let’s take a look at the eight that have the greatest potential to improve performancePostgreSQL’s Tuneable Parametersshared_bufferPostgreSQL uses its own buffer and also uses kernel buffered IO",,,,,
pg,7,"That means data is stored in memory twice, first in PostgreSQL buffer and then kernel buffer",,,,,
pg,7,"Unlike other databases, PostgreSQL does not provide direct IO",,,,,
pg,7,This is called double buffering,,,,,
pg,7,The PostgreSQL buffer is called shared_buffer which is the most effective tunable parameter for most operating systems,,,,,
pg,7,This parameter sets how much dedicated memory will be used by PostgreSQL for cache,,,,,
pg,7,The default value of shared_buffer is set very low and you will not get much benefit from that,,,,,
pg,7,It’s low because certain machines and operating systems do not support higher values,,,,,
pg,7,"But in most modern machines, you need to increase this value for optimal performance",,,,,
pg,7,The recommended value is 25% of your total machine RAM,1,1353,shared_buffers,P = 0.25 * memory,
pg,7,You should try some lower and higher values because in some cases we achieve good performance with a setting over 25%,,,,,
pg,7,The configuration really depends on your machine and the working data set,,,,,
pg,7,"If your working set of data can easily fit into your RAM, then you might want to increase the shared_buffer value to contain your entire database, so that the whole working set of data can reside in cache",,,,,
pg,7,"That said, you obviously do not want to reserve all RAM for PostgreSQL",1,1359,shared_buffers,P < memory,
pg,7,"In production environments, it is observed that a large value for shared_buffer gives really good performance, though you should always benchmark to find the right balance",,,,,
pg,7,Check shared_buffer ValueTransact-SQL,,,,,
pg,7,testdb=# SHOW shared_buffers;,,,,,
pg,7,shared_buffers,,,,,
pg,7,----------------,,,,,
pg,7,128MB,,,,,
pg,7,"(1 row)12345testdb=# SHOW shared_buffers;shared_buffers----------------128MB(1 row) Note: Be careful as some kernels do not allow a bigger value, specifically in Windows there is no use of higher value",,,,,
pg,7,wal_buffersPostgreSQL writes its WAL (write ahead log) record into the buffers and then these buffers are flushed to disk,,,,,
pg,7,"The default size of the buffer, defined by wal_buffers, is 16MB, but if you have a lot of concurrent connections then a higher value can give better performance",,,,,
pg,7,effective_cache_sizeThe effective_cache_size provides an estimate of the memory available for disk caching,,,,,
pg,7,"It is just a guideline, not the exact allocated memory or cache size",,,,,
pg,7,It does not allocate actual memory but tells the optimizer the amount of cache available in the kernel,,,,,
pg,7,"If the value of this is set too low the query planner can decide not to use some indexes, even if they’d be helpful",,,,,
pg,7,"Therefore, setting a large value is always beneficial",,,,,
pg,7,work_memThis configuration is used for complex sorting,,,,,
pg,7,If you have to do complex sorting then increase the value of work_mem for good results,,,,,
pg,7,In-memory sorts are much faster than sorts spilling to disk,,,,,
pg,7,Setting a very high value can cause a memory bottleneck for your deployment environment because this parameter is per user sort operation,,,,,
pg,7,"Therefore, if you have many users trying to execute sort operations, then the system will allocate work_mem * total sort operations  for all users",,,,,
pg,7,Setting this parameter globally can cause very high memory usage,,,,,
pg,7,So it is highly recommended to modify this at the session level,,,,,
pg,7,work_mem = 2MBShell,,,,,
pg,7,"testdb=# SET work_mem TO ""2MB"";",,,,,
pg,7,testdb=# EXPLAIN SELECT * FROM bar ORDER BY bar,,,,,
pg,7,b;,,,,,
pg,7,QUERY PLAN,,,,,
pg,7,-----------------------------------------------------------------------------------,,,,,
pg,7,Gather Merge  (cost=509181.84,,,,,
pg,7,1706542.14 rows=10000116 width=24),,,,,
pg,7,Workers Planned: 4,,,,,
pg,7,->  Sort  (cost=508181.79,,,,,
pg,7,514431.86 rows=2500029 width=24),,,,,
pg,7,Sort Key: b,,,,,
pg,7,->  Parallel Seq Scan on bar  (cost=0.00,,,,,
pg,7,88695.29 rows=2500029 width=24),,,,,
pg,7,"(5 rows)12345678910testdb=# SET work_mem TO ""2MB"";testdb=# EXPLAIN SELECT * FROM bar ORDER BY bar",,,,,
pg,7,b;                                    QUERY PLAN                                     -----------------------------------------------------------------------------------Gather Merge  (cost=509181.84,,,,,
pg,7,1706542.14 rows=10000116 width=24)   Workers Planned: 4   ->  Sort  (cost=508181.79,,,,,
pg,7,514431.86 rows=2500029 width=24)         Sort Key: b         ->  Parallel Seq Scan on bar  (cost=0.00,,,,,
pg,7,88695.29 rows=2500029 width=24)(5 rows) The initial query’s sort node has an estimated cost of 514431.86,,,,,
pg,7,Cost is an arbitrary unit of computation,,,,,
pg,7,"For the above query, we have a work_mem of only 2MB",,,,,
pg,7,"For testing purposes, let’s increase this to 256MB and see if there is any impact on cost",1,1402,work_mem,P = 256MB,
pg,7,work_mem = 256MBShell,,,,,
pg,7,"testdb=# SET work_mem TO ""256MB"";",,,,,
pg,7,testdb=# EXPLAIN SELECT * FROM bar ORDER BY bar,,,,,
pg,7,b;,,,,,
pg,7,QUERY PLAN,,,,,
pg,7,-----------------------------------------------------------------------------------,,,,,
pg,7,Gather Merge  (cost=355367.34,,,,,
pg,7,1552727.64 rows=10000116 width=24),,,,,
pg,7,Workers Planned: 4,,,,,
pg,7,->  Sort  (cost=354367.29,,,,,
pg,7,360617.36 rows=2500029 width=24),,,,,
pg,7,Sort Key: b,,,,,
pg,7,->  Parallel Seq Scan on bar  (cost=0.00,,,,,
pg,7,"88695.29 rows=2500029 width=24)123456789testdb=# SET work_mem TO ""256MB"";testdb=# EXPLAIN SELECT * FROM bar ORDER BY bar",,,,,
pg,7,b;                                    QUERY PLAN                                     -----------------------------------------------------------------------------------Gather Merge  (cost=355367.34,,,,,
pg,7,1552727.64 rows=10000116 width=24)   Workers Planned: 4   ->  Sort  (cost=354367.29,,,,,
pg,7,360617.36 rows=2500029 width=24)         Sort Key: b         ->  Parallel Seq Scan on bar  (cost=0.00,,,,,
