dbms,filenr,sentence,KeySentence,Context,Parameter,Formula,Condition
ms,3,"They serialize your workload, preventing completion of tasks in parallel, and they often result in a table that contains work in process as well as historical data from already completed jobs",,,,,
ms,3,It not only adds latency to the application but also adds hindrance to the MySQL performance tuning,,,,,
ms,3,,,,,,
ms,3,You Might Also Like: How to Use Redis for Queuing,,,,,
ms,3,Understand the Four Fundamental Resources,,,,,
ms,3,You need four fundamental resources to make database functions,,,,,
ms,3,"CPU, disk, memory, and network",,,,,
ms,3,"If anyone of these doesn’t function correctly, it ultimately affects the database server and results in poor performance",,,,,
ms,3,,,,,,
ms,3,"To understand the fundamental resources properly, you need to focus on two particular areas i",,,,,
ms,3,e choosing the right hardware and troubleshooting problems with it,,,,,
ms,3,,,,,,
ms,3,Always ensure to use all-round performance components when choosing hardware for the MySQL database,,,,,
ms,3,Not only opt for the best among the stack but also make sure that there should be the right balance between them,,,,,
ms,3,"We have often seen that organizations tend to select servers with fast CPUs and large disks, but they get mistaken with starved memory which eventually kills performance",,,,,
ms,3,,,,,,
ms,3,"In some scenarios, adding memory becomes highly substantial for improving performance when it comes to the magnitude",,,,,
ms,3,"It does look a bit counterintuitive, but in most cases, the overutilization of disks affects directly to the database performance",,,,,
ms,3,As the deficiency of enough memory to hold the server’s data proves costly in derailing database performance,,,,,
ms,3,,,,,,
ms,3,"When it comes to troubleshooting, always keep in check the performance of all four fundamental resources",,,,,
ms,3,Validate qualitatively that they are performing as per the needs improvement in the norms,,,,,
ms,3,Taking this audit into regular consideration will quickly solve major occurring problems,,,,,
ms,3,,,,,,
ms,3,Pagination Queries,,,,,
ms,3,Applications that paginate tend to bring the server down,,,,,
ms,3,"In showing you a page of results, with a link to go to the next page, these applications typically group and sort in ways that can’t use indexes, and they employ a LIMIT and offset function that causes the server to do a lot of work generating, then discarding rows",,,,,
ms,3,,,,,,
ms,3,You can find optimizations within the user interface itself,,,,,
ms,3,"Instead of showing the exact number of pages in the results and links to an individual page, you can just show a link to the next page",,,,,
ms,3,You can also prevent people from going to irrelevant pages,,,,,
ms,3,,,,,,
ms,3,"On the query side, instead of using LIMIT with offset, you can select one more row than you need, and when the user clicks the “next page” link, you can designate that final row as the starting point for the next set of results",,,,,
ms,3,"For example, if the user has viewed a page with rows 101 through 120, you will have to select row 121 as well; to render the next page, you’d query the server for rows greater than or equal to 121, limit 21",,,,,
ms,3,,,,,,
ms,3,Optimizing MySQL Subqueries,,,,,
ms,3,"The most important advice I can give you about subqueries is that you must prefer a join where possible, at least in current versions of MySQL",,,,,
ms,3,,,,,,
ms,3,"Subqueries are the subject of intense work by the optimizer team, and upcoming versions of MySQL may have more subquery optimizations",,,,,
ms,3,"Do keep a check on which of the optimizations will end up in released code, and how much difference they’ll make",,,,,
ms,3,My point here is that “prefer a join” is not future-proof advice,,,,,
ms,3,"The server is getting smarter all the time, and the cases where you have to tell it how to do something instead of what results to return are becoming fewer",,,,,
ms,3,,,,,,
ms,3,Mysql Query Cache,,,,,
ms,3,One of the most important aspects of measuring performance is caching the content,,,,,
ms,3,MySQL provides database query caching which caches the SELECT statement text and the retrieved result,,,,,
ms,3,"Hence, whenever you make a duplicate database, you call MySQL query cache, it will respond to you and show the result from the cache, and no call will be parsed repeatedly",,,,,
ms,3,"In this way, you can maximize the MySQL cache optimization process",,,,,
ms,3,,,,,,
ms,3,"To set up MySQL query cache, you must add a few settings to MySQL",,,,,
ms,3,"First of all, you must check if query cache is available or not with the following command:",,,,,
ms,3,mysql> SHOW VARIABLES LIKE 'have_query_cache';mysql> SHOW VARIABLES LIKE 'have_query_cache';mysql> SHOW VARIABLES LIKE 'have_query_cache';,,,,,
ms,3,"This will show the result, YES",,,,,
ms,3,This means MySQL cache is working fine,,,,,
ms,3,,,,,,
ms,3,+------------------+-------+,,,,,
ms,3,| Variable_name    | Value |,,,,,
ms,3,+------------------+-------+,,,,,
ms,3,| have_query_cache | YES   |,,,,,
ms,3,+------------------+-------++------------------+-------+| Variable_name,,,,,
ms,3,| Value |+------------------+-------+| have_query_cache | YES,,,,,
ms,3,|+------------------+-------++------------------+-------+,,,,,
ms,3,| Variable_name,,,,,
ms,3,| Value |,,,,,
ms,3,+------------------+-------+,,,,,
ms,3,| have_query_cache | YES,,,,,
ms,3,|,,,,,
ms,3,+------------------+-------+,,,,,
ms,3,"Now, you can set up the MySQL query cache size and type",,,,,
ms,3,Remember the minimum default size is 40KB,,,,,
ms,3,The maximum size can be 32MB,,,,,
ms,3,You can set up the MySQL query_cache_size by using the following command:,,,,,
ms,3,mysql> SET GLOBAL query_cache_size = 40000;mysql> SET GLOBAL query_cache_size = 40000;mysql> SET GLOBAL query_cache_size = 40000;,,,,,
ms,3,Query cache type can determine the behavior of all connections,,,,,
ms,3,You can also disable the Query cache for queries like:,,,,,
ms,3,mysql> SET SESSION query_cache_type = OFF;mysql> SET SESSION query_cache_type = OFF;mysql> SET SESSION query_cache_type = OFF;,,,,,
ms,3,"You can also set values like 0,1 and 2 for setting up the connection status",,,,,
ms,3,,,,,,
ms,3,Use Memcached for MySQL Caching,,,,,
ms,3,Memcached is a distributed memory caching system,,,,,
ms,3,"It speeds up websites having large dynamic databases by storing database object in Dynamic Memory to reduce the pressure on a server, whenever an external data source requests a read",,,,,
ms,3,A Memcached layer reduces the number of times the database makes a request,,,,,
ms,3,,,,,,
ms,3,"Memcached stores the values (v) with the key (k), and retrieves the values (v) with the key (k) without even parsing the database queries and stays away from all these hassles",,,,,
ms,3,,,,,,
ms,3,"To read more about Memcached, you can read the guide on how to set up Memcache in php",,,,,
ms,3,,,,,,
ms,3,Wrapping up!,,,,,
ms,3,"This article provides in detail, the account of the best practices for database optimization and handy MySQL performance tuning tips every developer must know",,,,,
ms,3,"It’s a complete guide for those backend devs, who are uncertain about their poor database performance and need some handy techniques to optimize MySQL database from the core",,,,,
ms,3,,,,,,
ms,3,"If you want to add your thoughts on the topic or want to ask some questions regarding it, feel free to write your comments in the comments section",,,,,
ms,3,,,,,,
ms,3,Share your opinion in the comment section,,,,,
ms,3,,,,,,
ms,3,COMMENT NOW,,,,,
ms,3,Share This Article,,,,,
ms,3,Launch PHP websites without the worry of Server Management,,,,,
ms,3,,,,,,
ms,3,"Pre-Installed Optimized Stack with Git, Composer & SSH",,,,,
ms,3,Deploy PHP Apps Now,,,,,
ms,3,Shahroze Nawaz,,,,,
ms,3,Shahroze is a PHP Community Manager at Cloudways - A Managed PHP Hosting Platform,,,,,
ms,3,"Besides his work life, he loves movies and travelling",,,,,
ms,3,You can email him at shahroze,,,,,
ms,3,nawaz@cloudways,,,,,
ms,3,com,,,,,
ms,3,Get Connected on:,,,,,
ms,3,Twitter,,,,,
ms,3,Community Forum,,,,,
ms,3,×,,,,,
ms,3,Get Our Newsletter Be the first to get the latest updates and tutorials,,,,,
ms,3,,,,,,
ms,3,Subscribe,,,,,
ms,3,I agree to the Cloudways Terms of Service & Privacy Policy,,,,,
ms,3,Thankyou for Subscribing Us!,,,,,
ms,3,Do you like what you read?,,,,,
ms,3,Get the Latest Updates,,,,,
ms,3,I agree to the Cloudways Terms of Service & Privacy Policy,,,,,
ms,3,Share Your Feedback,,,,,
ms,3,Please insert Content,,,,,
ms,3,Thank you for your feedback!,,,,,
ms,3,Get Our Newsletter Be the first to get the latest updates and tutorials,,,,,
ms,3,,,,,,
ms,3,Subscribe,,,,,
ms,3,I agree to the Cloudways Terms of Service & Privacy Policy,,,,,
ms,3,Do you like what you read?,,,,,
ms,3,Get the Latest Updates,,,,,
ms,3,I agree to the Cloudways Terms of Service & Privacy Policy,,,,,
ms,3,Share Your Feedback,,,,,
ms,3,Please insert Content,,,,,
ms,3,Thank you for your feedback!,,,,,
ms,3,THERE’S MORE TO READ,,,,,
ms,3,,,,,,
ms,3,PHP,,,,,
ms,3,5 Min Read,,,,,
ms,3,How To Add Facebook Login to PHP Website,,,,,
ms,3,Shahroze Nawaz,,,,,
ms,3,Published on 7th December,,,,,
ms,3,PHP,,,,,
ms,3,5 Min Read,,,,,
ms,3,8 Powerful Continuous Deployment Tools to Consider in 2021,,,,,
ms,3,Salman Siddique,,,,,
ms,3,Published on 1st December,,,,,
ms,3,PHP,,,,,
ms,3,4 Min Read,,,,,
ms,3,Integrate Contentful with Your Web Application Using Cloudways,,,,,
ms,3,Salman Siddique,,,,,
ms,3,Published on 23rd November,,,,,
ms,3,PRODUCT & SOLUTION,,,,,
ms,3,WordPress Hosting,,,,,
ms,3,Magento Hosting,,,,,
ms,3,PHP Cloud Hosting,,,,,
ms,3,Laravel Hosting,,,,,
ms,3,Drupal Hosting,,,,,
ms,3,Joomla Hosting,,,,,
ms,3,PrestaShop Hosting,,,,,
ms,3,WooCommerce Hosting,,,,,
ms,3,Cloudways Platform,,,,,
ms,3,Cloudways API,,,,,
ms,3,Breeze – Free WordPress Cache,,,,,
ms,3,Add-ons,,,,,
ms,3,CloudwaysCDN,,,,,
ms,3,CloudwaysBot,,,,,
ms,3,COMPANY,,,,,
ms,3,About us,,,,,
ms,3,Reviews,,,,,
ms,3,Media Kit,,,,,
ms,3,Testimonials,,,,,
ms,3,Sitemap,,,,,
ms,3,Terms,,,,,
ms,3,SUPPORT,,,,,
ms,3,Knowledge base,,,,,
ms,3,Contact us,,,,,
ms,3,Blog,,,,,
ms,3,Resource Center,,,,,
ms,3,Community,,,,,
ms,3,Feedback,,,,,
ms,3,Free Website Migration,,,,,
ms,3,QUICK LINKS,,,,,
ms,3,Features,,,,,
ms,3,Pricing,,,,,
ms,3,Partners,,,,,
ms,3,Mavericks Program,,,,,
ms,3,Cloud Affiliate Program,,,,,
ms,3,Write For Us,,,,,
ms,3,Promo Code,,,,,
ms,3,Follow Us On,,,,,
ms,3,"52 Springvale, Pope Pius XII Street Mosta MST2653, Malta",,,,,
ms,3,© 2020 Cloudways Ltd,,,,,
ms,3,All rights reserved,,,,,
ms,3,×,,,,,
ms,3,×,,,,,
ms,3,Choose the best Managed Cloud Hosting experience for your business!,,,,,
ms,3,Join over 1 million designers who get our content first Join over 1 million,,,,,
ms,3,designers who get our content first,,,,,
ms,3,,,,,,
ms,3,Subscribe,,,,,
ms,3,×,,,,,
ms,3,×,,,,,
ms,3,0,,,,,
ms,3,Days,,,,,
ms,3,8,,,,,
ms,3,Hours,,,,,
ms,3,25,,,,,
ms,3,Mins,,,,,
ms,3,20,,,,,
ms,3,Secs,,,,,
ms,3,×,,,,,
ms,4,MySQL Performance Tuning: 11 Optimization Tips | PhoenixNAP KB,,,,,
ms,4,Support,,,,,
ms,4,Sales,,,,,
ms,4,Login,,,,,
ms,4,Bare Metal Cloud,,,,,
ms,4,Channel Partners,,,,,
ms,4,Billing Portal,,,,,
ms,4,Partners,,,,,
ms,4,phoenixNAP Home,,,,,
ms,4,Contact Support,,,,,
ms,4,Blog,,,,,
ms,4,Search,,,,,
ms,4,Support,,,,,
ms,4,Sales,,,,,
ms,4,Login,,,,,
ms,4,Bare Metal Cloud,,,,,
ms,4,Channel Partners,,,,,
ms,4,Billing Portal,,,,,
ms,4,Partners,,,,,
ms,4,How to Improve MySQL Performance With Tuning,,,,,
ms,4,"Posted January 15, 2020",,,,,
ms,4,How to Improve MySQL Performance With TuningHomeSysAdminHow to Improve MySQL Performance With Tuning,,,,,
ms,4,ContentsSystem Performance Tuning for MySQL1,,,,,
ms,4,Balance the Four Main Hardware Resources2,,,,,
ms,4,"Use InnoDB, Not MyISAM3",,,,,
ms,4,Use the Latest Version of MySQLSoftware Performance Tuning4,,,,,
ms,4,Consider Using an Automatic Performance Improvement Tool5,,,,,
ms,4,Optimize Queries6,,,,,
ms,4,Use Indexes Where Appropriate7,,,,,
ms,4,Functions in Predicates8,,,,,
ms,4,Avoid % Wildcard in a Predicate9,,,,,
ms,4,Specify Columns in SELECT Function10,,,,,
ms,4,Use ORDER BY Appropriately11,,,,,
ms,4,"JOIN, UNION, DISTINCT12",,,,,
ms,4,Use the EXPLAIN Function13,,,,,
ms,4,MySQL Server Configuration,,,,,
ms,4,IntroductionMySQL is a popular open-source database application that stores and structures data in a way that is meaningful and readily accessible,,,,,
ms,4,,,,,,
ms,4,"With large applications, the sheer amount of data can lead to performance problems",,,,,
ms,4,This guide provides several tuning tips on how to improve the performance of a MySQL database,,,,,
ms,4,,,,,,
ms,4,Prerequisites,,,,,
ms,4,"A Linux system with MySQL installed and running, Centos or Ubuntu",,,,,
ms,4,An existing database,,,,,
ms,4,Administrator credentials for the operating system and the database,,,,,
ms,4,"System Performance Tuning for MySQLAt the system level, you’ll adjust hardware and software options to improve MySQL performance",,,,,
ms,4,,,,,,
ms,4,1,,,,,
ms,4,Balance the Four Main Hardware Resources,,,,,
ms,4,StorageTake a moment to evaluate your storage,,,,,
ms,4,"If you’re using traditional hard disk drives (HDD), you can upgrade to solid-state drives (SSD) for a performance improvement",,,,,
ms,4,,,,,,
ms,4,Use a tool like iotop or sar from the sysstat package to monitor your disk input/output rates,,,,,
ms,4,"If disk usage is much higher than usage of other resources, consider adding more storage or upgrading to faster storage",,,,,
ms,4,,,,,,
ms,4,ProcessorProcessors are usually considered the measure of how fast your system is,,,,,
ms,4,Use the Linux top command for a breakdown of how your resources are used,,,,,
ms,4,Pay attention to the MySQL processes and the percentage of processor usage they require,,,,,
ms,4,,,,,,
ms,4,"Processors are more expensive to upgrade, but if your CPU is a bottleneck, an upgrade might be necessary",,,,,
ms,4,,,,,,
ms,4,MemoryMemory represents the total amount of RAM in your MySQL server,,,,,
ms,4,You can adjust the memory cache (more on that later) to improve performance,,,,,
ms,4,"If you don’t have enough memory, or if the existing memory isn’t optimized, you can end up damaging your performance instead of improving it",,,,,
ms,4,,,,,,
ms,4,"Like other bottlenecks, if your server is constantly running out of memory, you can upgrade by adding more",,,,,
ms,4,"If you run short of memory, your server will cache data storage (like a hard drive) to act as memory",,,,,
ms,4,Database caching slows down your performance,,,,,
ms,4,,,,,,
ms,4,NetworkIt’s important to monitor network traffic to make sure you have sufficient infrastructure to manage the load,,,,,
ms,4,,,,,,
ms,4,"Overloading your network can lead to latency, dropped packets, and even server outages",,,,,
ms,4,Make sure you have enough network bandwidth to accommodate your normal levels of database traffic,,,,,
ms,4,,,,,,
ms,4,2,,,,,
ms,4,"Use InnoDB, Not MyISAMMyISAM is an older database style used for some MySQL databases",,,,,
ms,4,It is a less efficient database design,,,,,
ms,4,The newer InnoDB supports more advanced features and has in-built optimization mechanics,,,,,
ms,4,,,,,,
ms,4,"InnoDB uses a clustered index and keeps data in pages, which are stored in consecutive physical blocks",,,,,
ms,4,"If a value is too large for a page, InnoDB moves it to another location, then indexes the value",,,,,
ms,4,"This feature helps keep relevant data in the same place on the storage device, meaning it takes the physical hard drive less time to access the data",,,,,
ms,4,,,,,,
ms,4,3,,,,,
ms,4,Use the Latest Version of MySQLUsing the latest version is not always feasible for older and legacy databases,,,,,
ms,4,"But whenever possible, you should check the version of MySQL in use and upgrade to the latest",,,,,
ms,4,,,,,,
ms,4,A part of the ongoing development includes performance enhancements,,,,,
ms,4,Some common performance adjustments may be rendered obsolete by newer versions of MySQL,,,,,
ms,4,"In general, it’s always better to use native MySQL performance enhancement over scripting and configuration files",,,,,
ms,4,,,,,,
ms,4,"Software Performance TuningThese methods involve tweaking the MySQL configuration files, writing more efficient database queries, and structuring the database to retrieve data more efficiently",,,,,
ms,4,,,,,,
ms,4,"Note: When adjusting configuration settings, it's best to make small incremental adjustments",,,,,
ms,4,A major adjustment may overburden another value and degrade performance,,,,,
ms,4,"Also, it is recommended that you make one change at a time and then test",,,,,
ms,4,It’s easier to track errors or misconfigurations when you only change one variable at a time,,,,,
ms,4,,,,,,
ms,4,4,,,,,
ms,4,"Consider Using an Automatic Performance Improvement ToolAs with most software, not all tools work on all versions of MySQL",,,,,
ms,4,We will examine three utilities to evaluate your MySQL database and recommend changes to improve performance,,,,,
ms,4,,,,,,
ms,4,The first is tuning-primer,,,,,
ms,4,"This tool is a bit older, designed for MySQL 5.5 – 5.7",,,,,
ms,4,It can analyze your database and suggest settings to improve performance,,,,,
ms,4,"For example, it may suggest that you raise the query_cache_size parameter if it feels like your system can’t process queries quickly enough to keep the cache clear",,,,,
ms,4,,,,,,
ms,4,"The second tuning tool, useful for most modern MySQL databases, is MySQLTuner",,,,,
ms,4,This script (mysqltuner,,,,,
ms,4,pl) is written in Perl,,,,,
ms,4,"Like tuning-primer, it analyzes your database configuration looking for bottlenecks and inefficiencies",,,,,
ms,4,The output shows metrics and recommendations:,,,,,
ms,4,"At the top of the output, you can see the version of the MySQLTuner tool and your database",,,,,
ms,4,,,,,,
ms,4,The script works with MySQL 8,,,,,
ms,4,,,,,,
ms,4,"Log file recommendations are the first on the list, but if you scroll to the bottom, you can see general recommendations for improving MySQL performance",,,,,
ms,4,,,,,,
ms,4,"The third utility, which you may already have, is the phpMyAdmin Advisor",,,,,
ms,4,"Like the other two utilities, it evaluates your database and recommends adjustments",,,,,
ms,4,"If you’re already using phpMyAdmin, the Advisor is a helpful tool you can use within the GUI",,,,,
ms,4,,,,,,
ms,4,5,,,,,
ms,4,Optimize QueriesA query is a coded request to search the database for data that matches a certain value,,,,,
ms,4,"There are some query operators that, by their very nature, take a long time to run",,,,,
ms,4,"If your environment relies on automated queries, they may be impacting performance",,,,,
ms,4,Check and terminate MySQL processes that may pile up in time,,,,,
ms,4,,,,,,
ms,4,6,,,,,
ms,4,Use Indexes Where AppropriateMany database queries use a structure similar to this:,,,,,
ms,4,SELECT … WHERE,,,,,
ms,4,"These queries involve evaluating, filtering, and retrieving results",,,,,
ms,4,You can restructure these by adding a small set of indexes for the related tables,,,,,
ms,4,The query can be directed at the index to speed up the query,,,,,
ms,4,,,,,,
ms,4,7,,,,,
ms,4,Functions in PredicatesAvoid using a function in the predicate of a query,,,,,
ms,4,For example:,,,,,
ms,4,SELECT * FROM MYTABLE WHERE UPPER(COL1)='123'Copy,,,,,
ms,4,"The UPPER notation creates a function, which has to operate during the SELECT operation",,,,,
ms,4,"This doubles the work the query is doing, and you should avoid it if possible",,,,,
ms,4,,,,,,
ms,4,8,,,,,
ms,4,Avoid % Wildcard in a PredicateThe wildcard % stands for zero or more characters,,,,,
ms,4,If your query looks like this:,,,,,
ms,4,SELECT * FROM MYTABLE WHERE COL1 LIKE '%123'Copy,,,,,
ms,4,The expression ‘%123’ includes all values that end with 123,,,,,
ms,4,"The % sign stands for any type or number of characters preceding, including no characters",,,,,
ms,4,The query must now perform a full table scan to test for this condition,,,,,
ms,4,,,,,,
ms,4,9,,,,,
ms,4,Specify Columns in SELECT FunctionA common expression is to use SELECT * to scan all of the database columns,,,,,
ms,4,"If you specify the columns you need, your query won’t need to scan irrelevant columns",,,,,
ms,4,,,,,,
ms,4,10,,,,,
ms,4,Use ORDER BY AppropriatelyThe ORDER BY expression sorts results by the specified column,,,,,
ms,4,It can be used to sort by two columns at once,,,,,
ms,4,"These should be sorted in the same order, ascending or descending",,,,,
ms,4,"If you try to sort different columns in different order, it will slow down performance",,,,,
ms,4,You may combine this with an index to speed up the sorting,,,,,
ms,4,,,,,,
ms,4,11,,,,,
ms,4,"JOIN, UNION, DISTINCTTry to use an inner join whenever possible",,,,,
ms,4,An outer join looks at additional data outside the specified columns,,,,,
ms,4,"That’s fine if you need that data, but it’s a waste of performance to include data that won’t be required",,,,,
ms,4,,,,,,
ms,4,The UNION and DISTINCT commands are sometimes included in queries,,,,,
ms,4,"Like an outer join, it’s fine to use these expressions if they are necessary",,,,,
ms,4,"However, they add additional sorting and reading of the database",,,,,
ms,4,"If you don’t need them, it’s better to find a more efficient expression",,,,,
ms,4,,,,,,
ms,4,12,,,,,
ms,4,Use the EXPLAIN FunctionModern MySQL databases include an EXPLAIN function,,,,,
ms,4,,,,,,
ms,4,Appending the EXPLAIN expression to the beginning of a query will read and evaluate the query,,,,,
ms,4,"If there are inefficient expressions or confusing structures, EXPLAIN can help you find them",,,,,
ms,4,You can then adjust the phrasing of your query to avoid unintentional table scans or other performance hits,,,,,
ms,4,,,,,,
ms,4,13,,,,,
ms,4,MySQL Server ConfigurationThis configuration involves making changes to your /etc/mysql/my,,,,,
ms,4,cnf file,,,,,
ms,4,Proceed with caution and make minor changes at a time,,,,,
ms,4,,,,,,
ms,4,query_cache_size – Specifies the size of the cache of MySQL queries waiting to run,,,,,
ms,4,The recommendation is to start with small values around 10MB and then increase to no more than 100-200MB,1,4553,query_cache_size,P <= 200MB,
ms,4,"With too many cached queries, you can experience a cascade of queries “Waiting for cache lock",,,,,
ms,4,"If your queries keep backing up, a better procedure is to use EXPLAIN to evaluate each query and find ways to make them more efficient",,,,,
ms,4,,,,,,
ms,4,max_connection – Refers to the number of connections allowed into the database,,,,,
ms,4,"If you’re getting errors citing “Too many connections,” increasing this value may help",,,,,
ms,4,,,,,,
ms,4,innodb_buffer_pool_size – This setting allocates system memory as a data cache for your database,,,,,
ms,4,"If you have large chunks of data, increase this value",,,,,
ms,4,Take note of the RAM required to run other system resources,,,,,
ms,4,,,,,,
ms,4,innodb_io_capacity – This variable sets the rate for input/output from your storage device,,,,,
ms,4,This is directly related to the type and speed of your storage drive,,,,,
ms,4,A 5400-rpm HDD will have a much lower capacity than a high-end SSD or Intel Optane,,,,,
ms,4,You can adjust this value to better match your hardware,,,,,
ms,4,,,,,,
ms,4,ConclusionYou should now know how to improve MySQL performance and tune your database,,,,,
ms,4,,,,,,
ms,4,"Look for bottlenecks (hardware and software), queries that are doing more work than needed, and consider using automated tools and the EXPLAIN function to evaluate your database",,,,,
ms,4,,,,,,
ms,4,Next you should also read,,,,,
ms,4,"Databases,MySQLHow To Find Duplicate Values in MySQLMarch 4, 2020Learn how to find the duplicate entries in your MySQL databases",,,,,
ms,4,"The guide shows you how to use the GROUP BY,…Read More",,,,,
ms,4,"Databases,MySQLHow to Find and Terminate / Kill MySQL ProcessJanuary 23, 2020Killing a MySQL process can help you boost the performance of your server",,,,,
ms,4,"By running a few commands, you can…Read More",,,,,
ms,4,"SysAdmin,Databases,MySQLInstall and Get Started with MySQL Workbench on Ubuntu 18.04November 19, 2019Workbench is a visual tool for managing MySQL databases",,,,,
ms,4,Its graphical interface allows administrators and…Read More,,,,,
ms,4,"Databases,MySQLHow to List All Users in a MySQL DatabaseNovember 18, 2019This simple tutorial analyses the commands used to list all user accounts in MySQL",,,,,
ms,4,Learn about additional…Read More,,,,,
ms,4,"Databases,MySQLHow To Show a List of All Databases in MySQLJuly 23, 2019With Structured Query Language (SQL), you can easily access and manage content in all your databases",,,,,
ms,4,This…Read More,,,,,
ms,4,"Web Servers,Databases,MySQLHow to Connect to MySQL using PHPMay 6, 2019To access and add content to a MySQL database, you must first establish a connection between the database and…Read More",,,,,
ms,4,Author,,,,,
ms,4,"Goran JevticGoran combines his passions for research, writing and technology as a technical writer at phoenixNAP",,,,,
ms,4,"Working with multiple departments and on a variety of projects, he has developed extraordinary understanding of cloud and virtualization technology trends and best practices",,,,,
ms,4,,,,,,
ms,4,Recent Posts,,,,,
ms,4,How to Resolve the “cannot connect to the Docker daemon” Error,,,,,
ms,4,How to Configure Proxy Settings on Ubuntu 20.04,,,,,
ms,4,"How to Install Helm on Ubuntu, Mac and Windows",,,,,
ms,4,CategoriesSysAdmin,,,,,
ms,4,Virtualization,,,,,
ms,4,DevOps and Development,,,,,
ms,4,Security,,,,,
ms,4,Backup and Recovery,,,,,
ms,4,Bare Metal Servers,,,,,
ms,4,Web Servers,,,,,
ms,4,Networking,,,,,
ms,4,Databases,,,,,
ms,4,CompanyAbout Us,,,,,
ms,4,GitHub,,,,,
ms,4,Blog,,,,,
ms,4,RFP Template,,,,,
ms,4,Careers,,,,,
ms,4,ProductsColocation,,,,,
ms,4,Servers,,,,,
ms,4,Cloud Services,,,,,
ms,4,Solutions,,,,,
ms,4,Locations,,,,,
ms,4,ConnectEvents,,,,,
ms,4,Press,,,,,
ms,4,Contact Us,,,,,
ms,4,Live Chat,,,,,
ms,4,Get a Quote,,,,,
ms,4,Support | 1-855-330-1509,,,,,
ms,4,Sales | 1-877-588-5918,,,,,
ms,4,Privacy PolicyGDPRSitemap,,,,,
ms,4,© 2020 Copyright phoenixNAP | Global IT Services,,,,,
ms,4,All Rights Reserved,,,,,
ms,4,,,,,,
ms,4,Privacy Preference Center,,,,,
ms,4,Privacy Preferences,,,,,
ms,5,MySQL :: MySQL Performance Tuning and Optimization Resources,,,,,
ms,5,Contact MySQL,,,,,
ms,5,|,,,,,
ms,5,Login  |,,,,,
ms,5,Register,,,,,
ms,5,The world's most popular open source database,,,,,
ms,5,MySQL,,,,,
ms,5,com,,,,,
ms,5,Downloads,,,,,
ms,5,Documentation,,,,,
ms,5,Developer Zone,,,,,
ms,5,Developer Zone,,,,,
ms,5,Documentation,,,,,
ms,5,Downloads,,,,,
ms,5,MySQL,,,,,
ms,5,com,,,,,
ms,5,Products,,,,,
ms,5,Cloud,,,,,
ms,5,Services,,,,,
ms,5,Partners,,,,,
ms,5,Customers,,,,,
ms,5,Why MySQL?,,,,,
ms,5,News & Events,,,,,
ms,5,How to Buy,,,,,
ms,5,Downloads,,,,,
ms,5,Documentation,,,,,
ms,5,Developer Zone,,,,,
ms,5,Section Menu:,,,,,
ms,5,White Papers,,,,,
ms,5,Presentations,,,,,
ms,5,Case Studies,,,,,
ms,5,Books,,,,,
ms,5,Performance,,,,,
ms,5,Benchmarks,,,,,
ms,5,Migration,,,,,
ms,5,TCO Savings,,,,,
ms,5,Industries,,,,,
ms,5,MySQL Performance Tuning and Optimization Resources,,,,,
ms,5,White Papers,,,,,
ms,5,What's New in MySQL 8.0,,,,,
ms,5,MySQL Enterprise Edition Product Guide,,,,,
ms,5,A Guide for SaaS Vendors: Gaining Competitive Advantage with MySQL,,,,,
ms,5,Guide to Optimizing Performance of the MySQL Cluster Database,,,,,
ms,5,Presentations,,,,,
ms,5,How to Analyze and Tune MySQL Queries for Better Performance,,,,,
ms,5,Millions of Real Time IOPS,,,,,
ms,5,with MySQL Cluster,,,,,
ms,5,MySQL 8.0 Overview,,,,,
ms,5,MySQL Performance Tuning 101,,,,,
ms,5,MySQL Performance Schema & Sys Schema,,,,,
ms,5,More (2) »,,,,,
ms,5,MySQL Performance: Demystified Tuning & Best Practices,,,,,
ms,5,MySQL Enterprise Edition,,,,,
ms,5,Case Studies,,,,,
ms,5,RTTS’ QuerySurge Automates Data Testing with MySQL Embedded as Powerful Backend,,,,,
ms,5,BSE Takes Online Trading from Milliseconds to Microseconds with MySQL Enterprise Edition,,,,,
ms,5,TMON Builds ‪Korea’s Number One Online Malling Platform ‬‬‬on MySQL Enterprise Edition‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬,,,,,
ms,5,Globo Adopts MySQL Enterprise Edition as Platform for Content Development,,,,,
ms,5,University of Toronto Empowers Astronomers to Research Dark Matter with Massive Space Image Database,,,,,
ms,5,More (71) »,,,,,
ms,5,France Billet Stakes Online TicketSales on High Availability of MySQL Enteperprise Edition,,,,,
ms,5,Mobitel Achieves Optimum Price Performance Ratio for 2 Tier Applications,,,,,
ms,5,Certigna Gains Maximum Availability Through Enhance Performance of MySQL Cluster Carrier Grade Edition,,,,,
ms,5,"Plusnet Supports Rapid Growth of Customer Base by Improving Visibility, Performance, and Scalability",,,,,
ms,5,BitCash Supports Future Business Growth with MySQL Cluster Carrier Grade Edition,,,,,
ms,5,Isibet Achieve 24x7 Uptime with High Availability MySQL Enterprise,,,,,
ms,5,"LINE Enhances Database Availability, Scalability, and Security with MySQL",,,,,
ms,5,IoT based Big Data System for Chungho-Nais With MySQL,,,,,
ms,5,Anura,,,,,
ms,5,io uses MySQL to reduce wasted advertising dollars spent on fraudulent traffic by as much as 90%,,,,,
ms,5,Fabrikant,,,,,
